,wikidata,osmid,type
1015,Q2671145,137541196,way
1016,Q2388373,297873111,way
1017,Q2390081,3948409742,node
1018,Q2423898,186536991,way
1019,Q2445843,374550,relation
1020,Q2452386,851219351,node
1021,Q2524402,81247755,way
1022,Q2551859,423139,relation
1023,Q2564175,1537040,relation
1024,Q2893739,136658442,way
1025,Q2914326,2894555,relation
1026,Q2942708,8010910,relation
1027,Q2942804,198522675,way
1028,Q2944797,312393085,way
1029,Q2948721,105804724,way
1030,Q2993079,1480454057,node
1031,Q2886910,192407363,way
1032,Q2972533,81026714,way
1033,Q2733427,1225220,relation
1034,Q2742228,55213422,way
1035,Q2820817,241056219,way
1036,Q2942496,8120340,relation
1037,Q2946551,372808666,way
1038,Q2971102,200925008,way
1039,Q2974657,223589943,way
1040,Q2722506,673965069,way
1041,Q2858167,378368403,way
1042,Q2887041,154853572,way
1043,Q2887123,111699759,way
1044,Q2887569,410806715,way
1045,Q2908783,89579337,way
1046,Q2946550,498622054,way
1047,Q2946554,443987145,way
1048,Q2946555,421696680,way
1049,Q2935530,349248241,node
1050,Q2942319,65309666,way
1051,Q2942524,45571520,way
1052,Q2985390,1119572723,way
1053,Q2746626,474496339,way
1054,Q2752664,368667008,way
1055,Q2800964,1102381860,way
1056,Q2886966,132183915,way
1057,Q2887024,116379269,way
1058,Q2888517,13830689,relation
1059,Q2893756,231552342,way
1060,Q2943310,88818243,way
1061,Q2928960,90715968,way
1062,Q2979479,227504747,way
1063,Q2753218,1692338,relation
1064,Q2754277,951791025,way
1065,Q2843637,47131551,way
1066,Q2942289,152016706,way
1067,Q2942348,224011905,way
1068,Q2987951,1281751,relation
1069,Q2752519,957880332,way
1070,Q2887007,152018750,way
1071,Q2945654,314567878,way
1072,Q2984058,5334934,relation
1073,Q2884262,449772466,way
1074,Q2989048,409363833,way
1075,Q3015170,12416802,relation
1076,Q3215406,549778217,way
1077,Q3301866,243563008,way
1078,Q3311039,37573125,way
1079,Q3321893,3929901978,node
1080,Q3333420,683443563,way
1081,Q3342246,2279235857,node
1082,Q3056346,1370744333,node
1083,Q3079841,85795174,way
1084,Q3079849,259973786,way
1085,Q3080218,218653376,way
1086,Q3089169,217613628,way
1087,Q3096875,7618527831,node
1088,Q3157050,298818862,way
1089,Q3179279,2279230601,node
1090,Q3197288,26559083,node
1091,Q3286060,401645034,way
1092,Q3323258,123712306,way
1093,Q3056759,6120143319,node
1094,Q3396776,139855133,way
1095,Q3108515,534028462,way
1096,Q3197197,2278884797,node
1097,Q3279767,87564409,way
1098,Q3320377,57396537,way
1099,Q3066576,4082283822,node
1100,Q3372384,492151336,way
1101,Q3396831,30547579,way
1102,Q3121589,87209157,way
1103,Q3271236,279952093,way
1104,Q3298793,82250975,way
1105,Q3364170,2297543,relation
1106,Q3364411,6992878,relation
1107,Q3046409,47257476,way
1108,Q3111473,33168413,way
1109,Q3106527,1256202705,node
1110,Q3313058,230576208,way
1111,Q3324041,1453589407,node
1112,Q3327474,206761,relation
1113,Q3397615,120362216,way
1114,Q3077344,218661462,way
1115,Q3181816,192573674,way
1116,Q3322194,6035712375,node
1117,Q3330685,37858770,way
1118,Q3041140,957912660,way
1119,Q3295780,130922311,way
1120,Q3087076,649372291,node
1121,Q3111483,346310821,way
1122,Q3137544,87984419,way
1123,Q3182054,389129455,way
1124,Q3238270,448385758,node
1125,Q3346918,2283568880,node
1126,Q3380656,7403431289,node
1127,Q3125051,399713412,way
1128,Q3390174,1630327801,node
1129,Q3320500,279957436,way
1130,Q3324044,1453589408,node
1131,Q3117201,3182744661,node
1132,Q3504601,319660136,way
1133,Q3848141,4078615,relation
1134,Q3581829,362452983,way
1135,Q3585406,219372164,way
1136,Q3895632,256569920,way
1137,Q3585745,61732155,way
1138,Q3695769,782250688,way
1139,Q3457361,5412533704,node
1140,Q3774528,202213494,way
1141,Q3471662,118349252,way
1142,Q3848455,720325991,way
1143,Q3540839,786247474,way
1144,Q3860567,305827267,way
1145,Q3848157,701130563,way
1146,Q3581831,181222645,way
1147,Q3585253,151934984,way
1148,Q3897006,5748900,relation
1149,Q3398340,2601597,relation
1150,Q3813716,60632766,node
1151,Q3531702,742687063,way
1152,Q3896939,419843185,way
1153,Q3909051,14052840,relation
1154,Q3936889,47443467,way
1155,Q3732061,70909684,way
1156,Q3581858,199828803,way
1157,Q3896981,48707219,way
1158,Q3678597,401950783,node
1159,Q3754535,1040561726,way
1160,Q3756728,265883845,way
1161,Q3776436,2029837539,node
1162,Q3867341,33232319,way
1163,Q3399144,39256147,way
1164,Q3529714,218659903,way
1165,Q3661719,5940491,relation
1166,Q3635169,11279548,relation
1167,Q3678596,13442508,relation
1168,Q3457508,3411897,relation
1169,Q3796698,67503044,way
1170,Q3529269,171552738,way
1171,Q3524629,422242237,way
1172,Q3861452,6058581166,node
1173,Q3892852,2485452622,node
1174,Q3572667,218660992,way
1175,Q3957384,435144671,way
1176,Q3696259,265219891,way
1177,Q3407649,12352555,relation
1178,Q3571711,5410468629,node
1179,Q3581113,219277538,way
1180,Q3899974,219439828,way
1181,Q3662629,142317573,way
1182,Q3748608,561590374,way
1183,Q4513927,11096444,relation
1184,Q4504870,89457069,way
1185,Q4504956,218925099,way
1186,Q4587786,389129453,way
1187,Q4262021,2874421,relation
1188,Q4060347,592305212,way
1189,Q4074487,6692216,relation
1190,Q4086016,243591246,way
1191,Q4125922,363008885,way
1192,Q4504757,1368879,relation
1193,Q4504849,61675915,way
1194,Q4310021,845673711,way
1195,Q4310094,265433529,way
1196,Q4993586,101575023,way
1197,Q5052171,308082422,node
1198,Q4736815,5706027,relation
1199,Q4425586,120704135,way
1200,Q4130614,192573688,way
1201,Q4838578,2910561,relation
1202,Q4228425,8904377,relation
1203,Q4246014,297596160,node
1204,Q4943787,187816290,way
1205,Q4061458,3913493,relation
1206,Q4120596,606168861,way
1207,Q4504676,66208875,way
1208,Q4201793,6505075,relation
1209,Q4214337,1013576500,way
1210,Q4237958,973218159,way
1211,Q4261227,219381340,way
1212,Q4299509,1372144308,node
1213,Q4082597,4737833422,node
1214,Q4709426,770843479,way
1215,Q4410694,11096439,relation
1216,Q4411008,3371175,relation
1217,Q5050352,4451464,relation
1218,Q5054954,8429953389,node
1219,Q4504891,78816798,way
1220,Q4570262,4445078490,node
1221,Q4397707,14183616,relation
1222,Q4228743,24982598,way
1223,Q4241648,3685924,relation
1224,Q4261794,324057246,way
1225,Q4271072,4343347407,node
1226,Q4334119,244215106,node
1227,Q4359569,456718836,node
1228,Q4688554,273366210,way
1229,Q4456495,391378230,node
1230,Q4920688,551241157,node
1231,Q4348414,160829710,way
1232,Q5054949,861257835,node
1233,Q4450521,145236815,way
1234,Q4143781,11114963,relation
1235,Q5055467,9602912326,node
1236,Q4099435,4785048,relation
1237,Q3983167,168541215,way
1238,Q4281073,11096438,relation
1239,Q4329920,4584877,way
1240,Q4065167,2278194,relation
1241,Q4417045,303684912,way
1242,Q5117082,491147619,way
1243,Q5142855,408281,relation
1244,Q5175125,525669469,way
1245,Q5269314,495843822,way
1246,Q5613948,3425865,relation
1247,Q5350970,203588975,way
1248,Q5754016,80635001,way
1249,Q5117160,317404676,way
1250,Q5117169,581209226,way
1251,Q5794188,4614137849,node
1252,Q5557613,1215345,relation
1253,Q5477347,238045525,way
1254,Q5207638,474592753,way
1255,Q5910087,82027964,way
1256,Q5117106,65082217,way
1257,Q5118024,880166837,node
1258,Q5776828,104273162,way
1259,Q5849431,30908252,way
1260,Q5909295,81024893,way
1261,Q5909702,2322938507,node
1262,Q5910248,81921739,way
1263,Q5722042,363307046,way
1264,Q5742377,7346850,relation
1265,Q5785943,3868906,relation
1266,Q5812486,242194759,way
1267,Q5609778,671205635,way
1268,Q5641714,22210174,way
1269,Q5757957,2258308885,node
1270,Q5910070,75497873,way
1271,Q5810251,193117497,way
1272,Q5319674,4264971,relation
1273,Q5642786,368631100,node
1274,Q5371873,1097382878,way
1275,Q5197044,51368361,way
1276,Q5902611,45320560,way
1277,Q5910046,80596361,way
1278,Q5910632,86163390,way
1279,Q5910640,74196327,way
1280,Q5117170,39254478,way
1281,Q5748359,82360349,way
1282,Q5175126,472429330,node
1283,Q5785826,7283580,relation
1284,Q5522381,206076966,way
1285,Q5853681,921653,relation
1286,Q5400383,359673978,way
1287,Q5600169,492154541,way
1288,Q5909860,53187223,way
1289,Q5637356,1210418,relation
1290,Q5166337,3868903,relation
1291,Q5770224,582970696,node
1292,Q5873060,952331026,way
1293,Q5785815,1230792,relation
1294,Q5847577,81151622,way
1295,Q5910547,49590962,way
1296,Q6730067,230576209,way
1297,Q7126276,22290,relation
1298,Q5910716,48504470,way
1299,Q5912878,111459756,way
1300,Q5911720,511797687,way
1301,Q5912050,238044151,way
1302,Q6021321,150942535,way
1303,Q6050194,492406283,node
1304,Q5911138,50876531,way
1305,Q6130080,3778290884,node
1306,Q5910991,5353665,relation
1307,Q5910998,81949890,way
1308,Q5911123,8553083,relation
1309,Q5912508,74208330,way
1310,Q6058532,47378918,way
1311,Q6060756,349248099,node
1312,Q6091346,24266537,way
1313,Q5911373,68698151,way
1314,Q6547997,13312428,relation
1315,Q6730196,319660137,way
1316,Q6763186,382309973,way
1317,Q5911924,4388842294,node
1318,Q5953871,4320130927,node
1319,Q6033747,47127330,way
1320,Q6102184,817000696,way
1321,Q6112670,4555897313,node
1322,Q6786247,4294350409,node
1323,Q5910709,45818645,way
1324,Q6878730,368488495,way
1325,Q6898295,3508935,relation
1326,Q6925405,492154599,way
1327,Q6021380,2953473,relation
1328,Q6961477,140485611,way
1329,Q6063031,546717,relation
1330,Q6122177,3039128486,node
1331,Q6807544,9469924,relation
1332,Q5910667,81883695,way
1333,Q5912070,299704758,way
1334,Q6555424,44679451,way
1335,Q5937813,545492258,way
1336,Q5959353,12687244,relation
1337,Q6102071,3333331,relation
1338,Q7126329,371731,relation
1339,Q5911879,222707896,way
1340,Q5912004,51247454,way
1341,Q7144236,2230569085,node
1342,Q6538229,28521172,way
1343,Q6032832,724046239,way
1344,Q5912161,1713507,relation
1345,Q6559265,6962893,relation
1346,Q6873175,649166345,way
1347,Q5948387,81105016,way
1348,Q6553852,420034522,way
1349,Q7171560,331109,relation
1350,Q6976461,299655692,way
1351,Q7376933,2505300895,node
1352,Q7414653,47511962,way
1353,Q8343756,4702167195,node
1354,Q7451561,223223743,way
1355,Q9082186,42797791,way
1356,Q9004968,162931677,way
1357,Q9186871,298812529,way
1358,Q8352475,2852504055,node
1359,Q7219765,346902903,way
1360,Q9093955,12040219,relation
1361,Q8187798,6954008369,node
1362,Q8189796,1005994065,node
1363,Q7587704,181381778,way
1364,Q7698713,150017964,way
1365,Q7481070,210634092,way
1366,Q7800231,4837075224,node
1367,Q9034340,224941765,way
1368,Q9187803,265671968,way
1369,Q8203738,49800425,way
1370,Q8038519,460425562,way
1371,Q9007519,396839336,way
1372,Q9672205,2883918,relation
1373,Q9097441,3873457284,node
1374,Q9187655,228668546,way
1375,Q9187810,298817367,way
1376,Q9007668,74208317,way
1377,Q9034981,82360571,way
1378,Q9059484,1268730012,node
1379,Q9007153,243472013,way
1380,Q9187742,231417449,way
1381,Q9705991,230117991,way
1382,Q7261843,670660832,way
1383,Q7489301,4100344940,node
1384,Q7559997,9328427,relation
1385,Q7590832,164431391,way
1386,Q7777497,490973083,way
1387,Q7818621,6114438287,node
1388,Q7499739,308082916,node
1389,Q7844773,882874058,way
1390,Q7678819,670758009,way
1391,Q7361967,7195087474,node
1392,Q7419595,81843670,way
1393,Q7293002,673179151,way
1394,Q8343764,529585274,way
1395,Q8348804,418784261,node
1396,Q8071250,906725474,way
1397,Q7481171,175032431,way
1398,Q7818624,697511986,way
1399,Q7818931,313782668,way
1400,Q7826989,447221205,way
1401,Q7562736,9341134,relation
1402,Q7882094,255809590,way
1403,Q8564779,181381774,way
1404,Q11370708,7463896186,node
1405,Q10953737,47131378,way
1406,Q11407776,130972830,way
1407,Q11357227,9358461,relation
1408,Q10283837,157031848,way
1409,Q10344994,915184886,way
1410,Q10508756,1560085,relation
1411,Q10293286,969275182,way
1412,Q10395953,293696857,way
1413,Q10914521,807632711,node
1414,Q10661422,369630992,way
1415,Q11052488,460045187,way
1416,Q10540737,404125376,way
1417,Q10661058,580885061,way
1418,Q10359742,3760677565,node
1419,Q11357149,7467252787,node
1420,Q10749904,4383602989,node
1421,Q11141966,1849531985,node
1422,Q10275709,3819566,relation
1423,Q10729198,12423664,relation
1424,Q11462859,2477666217,node
1425,Q10283905,10284189,relation
1426,Q10332511,320496200,node
1427,Q10344986,5700279,relation
1428,Q11378977,557611380,way
1429,Q11395081,1964134696,node
1430,Q10344996,5726551,relation
1431,Q10682071,205241271,way
1432,Q10769129,5182931945,node
1433,Q10300241,385990581,way
1434,Q11357710,4583836415,node
1435,Q11077815,1085711582,way
1436,Q11091804,503146607,way
1437,Q11143662,7229823966,node
1438,Q10724627,5922202984,node
1439,Q11070959,1058298198,node
1440,Q11437550,2494921890,node
1441,Q11410610,4744886597,node
1442,Q11553669,261988148,way
1443,Q12192954,7122105,relation
1444,Q11680575,411719928,way
1445,Q11746661,1040751945,way
1446,Q11467749,581852988,way
1447,Q11489085,4346734885,node
1448,Q11523143,3703070730,node
1449,Q11544148,6367307197,node
1450,Q12516225,5722747085,node
1451,Q11605230,6295690,relation
1452,Q11689669,298826669,way
1453,Q12013408,9141337888,node
1454,Q12385484,39237178,way
1455,Q12168573,298831114,way
1456,Q12264881,26129919,way
1457,Q11747195,225604964,way
1458,Q12584692,5614526152,node
1459,Q12168656,289559732,way
1460,Q12193567,4871788913,node
1461,Q12256338,23165543,way
1462,Q11642740,7467439385,node
1463,Q11681626,690709526,way
1464,Q11747186,298800497,way
1465,Q11562956,708504873,way
1466,Q11678145,9385268,relation
1467,Q11682867,300423747,way
1468,Q12012848,35409170,way
1469,Q12013371,129305425,way
1470,Q11747061,228793723,way
1471,Q11549996,43054620,way
1472,Q12390602,39246254,way
1473,Q12390601,192521897,way
1474,Q12125635,207731319,way
1475,Q11567538,2278827841,node
1476,Q12257209,252447271,way
1477,Q11648027,2278829855,node
1478,Q11664537,5278804931,node
1479,Q12115573,11096437,relation
1480,Q12258204,42793375,way
1481,Q12266866,82249769,way
1482,Q11681656,46511224,way
1483,Q11682913,219372499,way
1484,Q11721845,632807503,way
1485,Q11745863,261763113,way
1486,Q11526304,4452437491,node
1487,Q12262837,23972370,way
1488,Q12065255,13970997,relation
1489,Q12808050,299715489,way
1490,Q12881190,277278246,way
1491,Q12722321,259428274,node
1492,Q13437151,12464827,relation
1493,Q13437152,151059734,way
1494,Q13469680,4096466,relation
1495,Q12598929,472265679,way
1496,Q13548161,253959946,way
1497,Q12621501,806340493,way
1498,Q13220079,8307763,relation
1499,Q13586340,143102329,way
1500,Q15274875,1046431170,way
1501,Q13537132,225822677,way
1502,Q15465087,1422684,relation
1503,Q15229957,14067606,relation
1504,Q15726304,7880713,relation
1505,Q15100730,55125812,way
1506,Q14401911,193133628,way
1507,Q15726428,356361531,way
1508,Q12584758,558646580,way
1509,Q15727412,8348086,relation
1510,Q12614441,806340492,way
1511,Q15233334,37858766,way
1512,Q12615554,8082900,relation
1513,Q12622333,876132625,way
1514,Q16574070,298810191,way
1515,Q16064866,967633325,way
1516,Q16744235,289450183,way
1517,Q16796158,4952739128,node
1518,Q15945427,194762175,way
1519,Q16612568,2662236954,node
1520,Q16449586,178564573,way
1521,Q16190018,6285093178,node
1522,Q15935866,540326039,way
1523,Q16749640,441159206,node
1524,Q16544603,5416808,relation
1525,Q15822252,24096542,way
1526,Q15788327,127264343,way
1527,Q15954398,193337620,way
1528,Q15958566,1052867861,way
1529,Q16518877,297938683,way
1530,Q16552501,171763094,way
1531,Q16256171,427832873,way
1532,Q16094566,366966600,way
1533,Q16190015,3859295657,node
1534,Q16564811,219440499,way
1535,Q15945389,3300850782,node
1536,Q15945393,3271254373,node
1537,Q15950372,219748548,way
1538,Q16735831,879128152,node
1539,Q15839120,10001408,relation
1540,Q16488677,82058731,way
1541,Q16564814,198441859,node
1542,Q16324987,5758359342,node
1543,Q16746430,394138735,node
1544,Q16518040,9755798718,node
1545,Q15950767,171154879,way
1546,Q15732525,10038615,relation
1547,Q16092526,8041928927,node
1548,Q16735815,1865272197,node
1549,Q16745669,266834556,way
1550,Q16489697,2693080,relation
1551,Q16518820,265883924,way
1552,Q16552283,81824141,way
1553,Q16886821,7399484,relation
1554,Q17447452,173267221,way
1555,Q17210757,325790241,way
1556,Q17633458,41559226,way
1557,Q17061201,1085665934,way
1558,Q17209498,326126895,way
1559,Q17468047,328326643,way
1560,Q16891508,254041048,way
1561,Q17134054,1102754313,way
1562,Q16915942,53187134,way
1563,Q16942531,5758542020,node
1564,Q16892306,103152325,way
1565,Q17029168,402164839,way
1566,Q17132483,13261238,relation
1567,Q17001462,4806696124,node
1568,Q18145756,332120746,way
1569,Q18122850,43891780,way
1570,Q18464907,48475377,way
1571,Q18222399,26707240,way
1572,Q18712797,8376763836,node
1573,Q18808444,202213495,way
1574,Q18464866,186878863,way
1575,Q18464888,158251910,way
1576,Q18464897,96981828,way
1577,Q18482682,43280828,way
1578,Q18172786,696992121,way
1579,Q18142167,635474271,way
1580,Q18785541,63251283,way
1581,Q18481292,193334541,way
1582,Q18481471,193316513,way
1583,Q18482667,207113,relation
1584,Q19753095,155464338,way
1585,Q18219497,620179831,way
1586,Q19829180,3204553161,node
1587,Q17986288,8149499947,node
1588,Q19608534,193334508,way
1589,Q17781581,102064935,way
1590,Q20059208,888883346,way
1591,Q18923032,951748271,way
1592,Q19883347,90778001,way
1593,Q20048515,193033303,way
1594,Q20056027,2594125,relation
1595,Q19864478,8149515347,node
1596,Q19871567,186988145,way
1597,Q18991024,6367467243,node
1598,Q19611498,8073991,relation
1599,Q20053321,241191589,way
1600,Q19407127,5150252552,node
1601,Q20053511,1398830,relation
1602,Q20016795,394158560,way
1603,Q19852577,14445584,relation
1604,Q20043361,6367461617,node
1605,Q20052787,39253497,way
1606,Q20042067,2131396854,node
1607,Q20045209,6367621523,node
1608,Q20083782,2340961744,node
1609,Q21619511,169651622,way
1610,Q21711238,4959227663,node
1611,Q22712523,127615541,way
1612,Q20901153,1959124350,node
1613,Q21653164,4583029374,node
1614,Q22939546,6362819,relation
1615,Q22343020,33168219,way
1616,Q21855939,297114730,way
1617,Q21468226,104126808,way
1618,Q21653676,6367629310,node
1619,Q21963503,171517037,way
1620,Q22939873,324075801,way
1621,Q22669854,8634757,relation
1622,Q21855817,170121607,way
1623,Q22936823,358598880,way
1624,Q22939949,191434381,way
1625,Q21653043,6367530276,node
1626,Q22932202,86364067,way
1627,Q20207875,130979985,way
1628,Q20492760,589280700,way
1629,Q20650127,1707369,relation
1630,Q20474885,1356759,relation
1631,Q20669448,163030516,way
1632,Q20492232,887875601,way
1633,Q20492640,9173256671,node
1634,Q20637540,4333121000,node
1635,Q20652595,2692469,relation
1636,Q21081295,7196845758,node
1637,Q21727670,48539527,way
1638,Q20492603,115135090,way
1639,Q20985669,3088716703,node
1640,Q26155340,60106328,way
1641,Q22997449,1514702,relation
1642,Q22960555,44111099,way
1643,Q22960755,427247172,way
1644,Q22969940,81126330,way
1645,Q22997458,3194910461,node
1646,Q25990503,4965590959,node
1647,Q22997445,3316599461,node
1648,Q22997670,208676703,way
1649,Q23707656,449740906,way
1650,Q25999281,530457,relation
1651,Q26738930,150416785,way
1652,Q26156625,589340006,way
1653,Q22980119,5205083064,node
1654,Q28503380,281231375,way
1655,Q28518809,374470823,way
1656,Q26874366,51754330,way
1657,Q27892263,8252389,relation
1658,Q26133052,82425396,way
1659,Q28667548,391377064,node
1660,Q26721344,114729775,way
1661,Q28682698,6367551385,node
1662,Q26883023,81824155,way
1663,Q22997451,105087338,way
1664,Q28518876,211445663,way
1665,Q27969085,427094715,way
1666,Q27123972,242633096,way
1667,Q28667534,65623993,way
1668,Q28149649,5700094,relation
1669,Q27876724,5368928,relation
1670,Q22980118,5205067587,node
1671,Q25479489,259020659,way
1672,Q25479786,32826551,way
1673,Q25479419,5244738904,node
1674,Q24058712,7058358490,node
1675,Q28379793,402259841,way
1676,Q26272095,2114885071,node
1677,Q24087733,378130035,way
1678,Q25479438,813193161,way
1679,Q25934187,82272498,way
1680,Q25377043,1052867855,way
1681,Q25378145,915349720,way
1682,Q30773293,4017870109,node
1683,Q29984838,199038258,way
1684,Q29908605,8171344,relation
1685,Q31841104,277119889,way
1686,Q30909107,349228668,node
1687,Q30593786,813336890,way
1688,Q31279509,11157230,relation
1689,Q28844272,1753861048,node
1690,Q31281632,567701506,way
1691,Q28682892,130970657,way
1692,Q29561578,14176193,relation
1693,Q29908614,7575218,relation
1694,Q28690431,7463875485,node
1695,Q29877009,46346306,way
1696,Q29908600,7628655,relation
1697,Q31025023,1882928808,node
1698,Q42449594,277975779,node
1699,Q42673362,152829760,way
1700,Q35972985,1052862923,way
1701,Q38253663,96739366,way
1702,Q43131148,706156708,way
1703,Q43116068,971472049,way
1704,Q43118160,89798744,way
1705,Q35972933,1052862920,way
1706,Q35972957,1052862921,way
1707,Q35973050,1052862922,way
1708,Q42449859,6439605801,node
1709,Q43082327,2715239120,node
1710,Q43117936,361645947,way
1711,Q43145471,6561811841,node
1712,Q42449871,6439601615,node
1713,Q43083696,455068484,way
1714,Q33800328,14681638,relation
1715,Q43090204,71209820,way
1716,Q38278862,219435834,way
1717,Q43116614,419055241,node
1718,Q43084257,178564572,way
1719,Q43094155,4197192637,node
1720,Q43147883,6603375020,node
1721,Q43148415,6439615606,node
1722,Q43148385,6439620687,node
1723,Q43148397,4432009200,node
1724,Q43148459,6439620688,node
1725,Q43148511,2628393217,node
1726,Q43148470,6439616013,node
1727,Q43149071,4450216744,node
1728,Q43151593,6594624104,node
1729,Q43152021,9747040150,node
1730,Q43158372,4727570444,node
1731,Q49663210,6604636,relation
1732,Q54820889,1024079477,node
1733,Q46589461,193316483,way
1734,Q53556453,29372351,way
1735,Q55074735,177764752,way
1736,Q49641137,130970307,way
1737,Q43166553,4980564409,node
1738,Q43167379,674911708,way
1739,Q49646126,130970699,way
1740,Q55231370,375636247,way
1741,Q55758932,429153892,way
1742,Q55773615,331603082,way
1743,Q55530176,1423618360,node
1744,Q56429889,42798707,way
1745,Q55588235,5959144,relation
1746,Q55281523,5722701562,node
1747,Q55607898,47511769,way
1748,Q56044966,11090431,relation
1749,Q56258744,1052862917,way
1750,Q57913794,967780254,way
1751,Q61055538,36875169,way
1752,Q63226648,13618105,relation
1753,Q63241198,618640471,way
1754,Q60375863,8709415004,node
1755,Q60827553,495083734,way
1756,Q56824953,5202958361,node
1757,Q59537217,153027399,way
1758,Q64152043,2651044261,node
1759,Q59521226,575456952,way
1760,Q64152097,447853873,node
1761,Q58889640,680066554,way
1762,Q59537317,43663765,way
1763,Q57305557,258895500,way
1764,Q64151816,330866218,node
1765,Q61861405,7615541,relation
1766,Q64682794,311239558,way
1767,Q64495118,7274431497,node
1768,Q64590591,13024958,relation
1769,Q64418664,7717392,relation
1770,Q64682822,974978551,way
1771,Q64443045,48007713,way
1772,Q64495121,7274316377,node
1773,Q64682820,13803663,relation
1774,Q64682821,298119250,way
1775,Q64688323,157188609,way
1776,Q64688321,1036038411,way
1777,Q64682823,974978552,way
1778,Q64812530,42729337,way
1779,Q64816709,1969330778,node
1780,Q64828710,242629061,way
1781,Q64823003,91218254,way
1782,Q64825462,1070053983,way
1783,Q64829605,319689978,way
1784,Q64832437,14061191,relation
1785,Q64987063,9032930243,node
1786,Q64850895,3443026621,node
1787,Q64860994,989787869,node
1788,Q64860985,2242731108,node
1789,Q64860916,5762086450,node
1790,Q65096742,2386081,relation
1791,Q65725484,14052860,relation
1792,Q65727045,391642123,way
1793,Q65894506,398269833,way
1794,Q65920628,849829130,way
1795,Q65894816,261707000,way
1796,Q65937476,1102754312,way
1797,Q65965547,14449448,relation
1798,Q65966995,42798242,way
1799,Q65969274,252682899,way
1800,Q65969271,560167759,way
1801,Q65969272,5402137597,node
1802,Q65965433,860536515,way
1803,Q65965432,2414181160,node
1804,Q65965430,8409132640,node
1805,Q66011632,495009976,way
1806,Q66011634,9176211829,node
1807,Q65970875,340904808,way
1808,Q65970878,735176363,way
1809,Q65970879,734805556,way
1810,Q65970883,738669664,way
1811,Q65970895,735176382,way
1812,Q65970898,302362451,way
1813,Q65970896,734793464,way
1814,Q65970900,889297098,way
1815,Q65970909,889405701,way
1816,Q65972064,340897025,way
1817,Q65972222,207249831,way
1818,Q65995775,31133498,way
1819,Q65995778,709277957,way
1820,Q66056891,240136016,way
1821,Q66040782,315319474,way
1822,Q66050835,225569766,way
1823,Q66058299,887875604,way
1824,Q66058306,887875609,way
1825,Q66058300,887875605,way
1826,Q66058297,887875608,way
1827,Q66058077,106512704,way
1828,Q66058081,371662201,way
1829,Q66062091,363283348,way
1830,Q66070245,118929693,way
1831,Q66077086,39791206,way
1832,Q66065255,1267918702,node
1833,Q66065252,1336790936,node
1834,Q66089908,835618969,way
1835,Q66124382,9538775944,node
1836,Q66111203,130969051,way
1837,Q66124362,9631543565,node
1838,Q66124365,9631672521,node
1839,Q66124380,9499839554,node
1840,Q66132600,6275861529,node
1841,Q66124384,9548526369,node
1842,Q66092176,180110668,way
1843,Q66080859,367687304,way
1844,Q66083324,200143213,way
1845,Q66084263,363281027,way
1846,Q66089898,622468121,way
1847,Q66111213,341706156,way
1848,Q66213453,4443187092,node
1849,Q67185461,64941846,way
1850,Q66134825,7538430585,node
1851,Q66213874,353631417,way
1852,Q66132608,7591849585,node
1853,Q66132614,7592062692,node
1854,Q66133228,7592062989,node
1855,Q66132609,7591867885,node
1856,Q66133964,321033913,way
1857,Q66133767,427836888,way
1858,Q76742746,467272373,way
1859,Q66132615,6377305384,node
1860,Q87252930,6684702,relation
1861,Q66134031,1099473438,way
1862,Q66133766,427836887,way
1863,Q106583260,7791083639,node
1864,Q106582909,318945144,way
1865,Q106576692,230938471,way
1866,Q99020145,845814299,way
1867,Q106587235,11258455,relation
1868,Q106582835,71299424,way
1869,Q106581047,232816934,way
1870,Q106592097,2713190536,node
1871,Q97288567,9032914477,node
1872,Q106614328,141562891,way
1873,Q106603794,141835782,way
1874,Q106599146,137314988,way
1875,Q106602893,186401696,way
1876,Q106614282,141835771,way
1877,Q106602317,503878033,way
1878,Q106603495,3891579,relation
1879,Q106612098,7213902,relation
1880,Q106613049,74208338,way
1881,Q106602795,186394733,way
1882,Q106603113,186394731,way
1883,Q106603493,186574616,way
1884,Q106614744,1506191353,node
1885,Q106615036,554302327,way
1886,Q106602719,186238924,way
1887,Q106599393,358901777,way
1888,Q106600687,222707897,way
1889,Q106603524,186238926,way
1890,Q106614219,141698974,way
1891,Q106614367,141539282,way
1892,Q106602216,222707898,way
1893,Q106602760,253995865,way
1894,Q106627305,870790789,way
1895,Q106615201,554302340,way
1896,Q106615175,136987879,way
1897,Q106622545,47122335,way
1898,Q106615262,221193720,way
1899,Q106617616,700326178,way
1900,Q106617623,6427953107,node
1901,Q106618349,547450790,way
1902,Q106618558,699005017,way
1903,Q106620088,48371898,way
1904,Q106622499,620318486,way
1905,Q106627278,141704753,way
1906,Q106627401,141866954,way
1907,Q106627724,141575156,way
1908,Q106627225,141835772,way
1909,Q106627334,141687748,way
1910,Q106627450,137323277,way
1911,Q106641994,140924799,way
1912,Q106642435,139935332,way
1913,Q106634894,140610262,way
1914,Q106634515,74213661,way
1915,Q106634785,141138235,way
1916,Q106650277,48099189,way
1917,Q106650997,47709994,way
1918,Q106656172,3185271171,node
1919,Q106655955,65360183,way
1920,Q106656249,3183429762,node
1921,Q106660682,3185076461,node
1922,Q106660855,3185341961,node
1923,Q106662058,3183582361,node
1924,Q106662676,9833688,relation
